macworld magazine reveals andquot;best of showandquot; list ,Jan 13 2006 12:00AM,dave caolo,macworld:&:hardware:&:software , ilounge was first and now  macworld magazine has released their andquot;best  of showandquot; list from the mwsf expo floor. their list of show highlights include:    adobe lightroom    the macbook pro didnt see that one coming     ilife 06     browseback we took a look at browseback when it  was in beta. it has since reached version 1.0.1    docktopus we checked out docktopus in september     eyetv 2 by el gato    jbl on time speakers which also made ilounges list     google earth i have not  stopped playing with this since downloading it on tuesday    isee  360i    lightzone 1.0    marware project x     andnbsp;memoryminer    micromat techtool  protandeacute;gandeacute;    suitcase  fusion ,702,10,0,1, http://www.tuaw.com/2006/01/13/macworld-magazine-reveals-best-of-show-list/#comments ,http://www.tuaw.com/2006/01/13/macworld-magazine-reveals-best-of-show-list/,,,
video of macbook pro in action ,Jan 13 2006 12:00AM,david chartier,macworld:&:hardware:&:portables , while our own scott mcnulty got his hands on a macbook pro at  macworld this is what ive been waiting to see: honest to goodness video of a macbook pro in action. tuaw readers kevin and peter from  theory.isthereason have a video of an apple rep on the macworld show  floor demonstrating opening running and closing various ilife applications with an obligatory iphoto demonstration  bug. the first 1/3 of the video or so is an overview of the hardware and lack of some ports so skip ahead for the  juicy performance stuff. granted it isnt a rigorous photoshop benchmark test a doom 3 run-through or an fcp hd demo  but its definitely helpful to actually see how blazingly fast iphoto runs and how quickly and effortlessly the  resource-intensive garageband opens. safari as jobs demonstrated with the dual core imac on stage almost fully-loads  a site before you finish clicking on a link and idvd doesnt even break a sweat while swapping themes on the fly.so far i think its encouraging to finally see some macbook pro action but a couple of bits at the end of  their post worry me: 1 the rep confirms that apple hasnt finished testing the books to release a concrete battery  rating which fuels the  question of whether theyre truly ready and 2 peter and kevin say the macbook pro feels as hot to the touch as  12andquot; powerbooks can get. on the flip side the rep does state that the book has been running for three days  straight but still: the implication that these books could run extremely hot to the touch wouldnt bode well for  apple since theyve touted this switch as heralding in an age of low-power cooler-running chips.all of  these issues aside though: stop reading this post and go check out a  macbook pro in action as it certainly is a thing of beauty. ,1775,4,13,14, http://www.tuaw.com/2006/01/13/video-of-macbook-pro-in-action/#comments ,http://www.tuaw.com/2006/01/13/video-of-macbook-pro-in-action/,,,
path finder 4.0 released ,Jan 14 2006 12:00AM,scott mcnulty,software , weve been waiting awhile for the new version of path finder to come out and now the wait is over. path finder 4 is available for download right now and it is chock full of new  features and sporting a new icon.a full license costs $34.95 and upgrades cost $17.95 though if you bought  path finder 3 after sept. 29th 2004 this is a free upgrade.check out the changelog for a look into what is new in path finder 4. ,415,0,0,14, http://www.tuaw.com/2006/01/14/path-finder-4-0-released/#comments ,http://www.tuaw.com/2006/01/14/path-finder-4-0-released/,,,
imac disassembled for your viewing pleasure ,Jan 14 2006 12:00AM,david chartier,hardware:&:imac:&:mods , continuing the tradition of taking things apart as  soon as theyre released a site by the name of kodawarisan has already dissected an intel dual core imac. the images arent  incredibly hi-res but they should be good enough to keep you from doing the same to your zippy new imac.[via macdailynews] ,299,0,5,19, http://www.tuaw.com/2006/01/14/imac-disassembled-for-your-viewing-pleasure/#comments ,http://www.tuaw.com/2006/01/14/imac-disassembled-for-your-viewing-pleasure/,,,
daring fireball: brushed metal saga continues ,Jan 14 2006 12:00AM,david chartier,humor:&:ilife:&:software , andquot;brushed metal: can i borrow a hundred dollars?safari puts his hand on the door to  close it.safari: i have to go.brushed metal: fifty?safari: get out of here.andquot;after this weeks release of a completely non-brushed metal ilife 06 suite daring fireballs john gruber is at it  again with another hilarious episode of a doomed anthropomorphized  brushed metal interface note: colorful language warning. in case you didnt catch the first installment in which itunes 5 was the first  official sign of brushed metals numbered days you should probably check that one out first as it might make more  sense. either way theyre a couple of darn funny posts from a great writer. kudos john. ,693,0,1,3, http://www.tuaw.com/2006/01/14/daring-fireball-brushed-metal-saga-continues/#comments ,http://www.tuaw.com/2006/01/14/daring-fireball-brushed-metal-saga-continues/,,,
nice collection of ipod hacks on wikipedia ,Jan 14 2006 12:00AM,dave caolo,ipod family:&:hacks:&:how-tos:&:mods , today make blog points out a great collection of ipod hacks on wikipedia. the hacks are divided into  gui hacks software hacks ebooks and games os hardware and peripheral hacks. i actually made use of the fix for the firewire cable that came with  my original ipod photo a little while ago.[via make:blog] ,307,0,2,0, http://www.tuaw.com/2006/01/14/nice-collection-of-ipod-hacks-on-wikipedia/#comments ,http://www.tuaw.com/2006/01/14/nice-collection-of-ipod-hacks-on-wikipedia/,,,
apple needs to fix their powerbook dl trackpad software ,Jan 14 2006 12:00AM,david chartier,analysis / opinion:&:hardware:&:software , ever  since i picked up this 15andquot; powerbook dl dual layer superdrive about a month ago i have occasionally run into  situations where i see the kernel_task in activity monitor spiking to about 60% cpu usage grinding my machine nearly  to a halt and making it generally unusable until i restarted. none of the typical maintenance tasks seemed to help  matters and since i was planning on wiping the book clean this weekend for the upcoming semester anyway i simply  chalked it up to some little utility i had been playing around with. oh the troubles i go through for you readers...well after wiping the book this morning and getting everything reinstalled huge time-saver tip: keep all your  3rd party apps in an applications folder in your home folder this way os x can still find them yet its easy for you  to back them all up i found i was still having these kernel_task issues - even before i installed all my extras.  getting frustrated i finally decided to do some googling and discovered that once again macosxhints had already gotten to the bottom  of this issue.as it turns out this kernel_task usage problem is a result of apples own trackpad software  horribly misbehaving on these latest powerbooks even on a 100% clean system which i verified this morning.  macosxhints did find a 3rd party solution in the form of sidetrack a shareware  trackpad software replacement for powerbooks and ibooks that has a few neat tricks up its sleeve. while i can verify  sidetrack fixed the issue on my powerbook it alters the behavior of two-finger scrolling and of course costs money  $15. i also cant stand some weird thing it does to mouse movement and acceleration; it feels and acts differently  than apple software and these two dings caused me to uninstall it and take my chances with keeping kernel_task happy  again.moral of the story: apple needs to fix their powerbook trackpad software and soon. this kernel issue  destroys productivity usability and battery life and also causes a powerbook to get pretty hot. if youre running into  issues like this or any other kind i urge you to add your voice to the pile at apple.com/feedback. ,2151,0,2,15, http://www.tuaw.com/2006/01/14/apple-needs-to-fix-their-powerbook-dl-trackpad-software/#comments ,http://www.tuaw.com/2006/01/14/apple-needs-to-fix-their-powerbook-dl-trackpad-software/,,,
imageplay, an open source, layered image editor ,Jan 14 2006 12:00AM,david chartier,software:&:cool tools:&:productivity , i stumbled across another interesting and free image manipulator in apples downloads section by the name of imageplay. its actually an open source  editor with versions available from sourceforge for os x os 9 and even  windows but because of that open-sourceness it doesnt appear to be utilizing all the abilities of coreimage like imagetricks does correct me if im wrong.  however imageplay does offer a few key features such as layers various effects and filters as well as the  incredibly handy ability to offer an estimated file size when exporting various image formats such as jpeg png bmp  uh why? photoshop tiff and even quicktime.while it obviously isnt photoshop im sure imageplay can  still find its place in plenty of peoples application folders. this handy little image editor is available at either  apples downloads section or from its  home at sourceforge for the amazingly low price of $0. ,909,3,0,5, http://www.tuaw.com/2006/01/14/imageplay-an-open-source-layered-image-editor/#comments ,http://www.tuaw.com/2006/01/14/imageplay-an-open-source-layered-image-editor/,
apple now worth more than dell ,Jan 14 2006 12:00AM,david chartier,hardware:&:apple financial , macdailynews is reporting that just yesterday  apples market worth price of shares multiplied by number of shares outstanding has hit $72132428843 surpassing  dells $71970702760. this sounds like quite the feat for a computer company that has only ~6% of the market. nice work  jobs ive and company. just dont let it go to your heads. the day you start cranking out $300 macs with underpowered  power supplies and a whole bunch of andquot;sign up now!andquot; spyware pre-installed is the day youll have a revolt on  your hands. ,530,1,4,3, http://www.tuaw.com/2006/01/14/apple-now-worth-more-than-dell/#comments ,http://www.tuaw.com/2006/01/14/apple-now-worth-more-than-dell/,,,
rig of the day - livinand#039; large ,Jan 14 2006 12:00AM,dave caolo,accessories:&:hardware , todays tuaw rig of the day entry the inaugural entry at that is flickr user visualseeds killer multi-display set up. were talking  about three 30andquot; cinema displays one smaller display a powerbook and a dv camera with three lenses each  the size of my leg. a g5 sits in the corner as well as an isight a tablet and...whats that...a dell?!? well just let  that slide. i guess a pro photographer needs to diversify.andquot;mac set up and moreandquot; uploaded by visualseed.if youd like to see your own rig featured here simply  upload photos into our group flickr pool. well select an image  every day to highlight. ,621,1,8,14, http://www.tuaw.com/2006/01/14/rig-of-the-day-livin-large/#comments ,http://www.tuaw.com/2006/01/14/rig-of-the-day-livin-large/,,,
disable and stop the dashboard ,Jan 14 2006 12:00AM,dave caolo,software:&:how-tos:&:terminal tips:&:widgets , here is  a great video podcast [link]  that demonstrates several ways to either stop or disable the dashboard. the author demonstrates both getting the job  done via the terminal as well as with a couple of double-clickable utilities he has written. its a well done  screencast and quite informative. check it out. ,316,1,1,9, http://www.tuaw.com/2006/01/14/disable-and-stop-the-dashboard/#comments ,http://www.tuaw.com/2006/01/14/disable-and-stop-the-dashboard/,,,
germany to receive five new apple stores? ,Jan 15 2006 12:00AM,dave caolo,analysis / opinion:&:apple corporate:&:retail:&:rumors , according to  german newspaper frankfurter  allgemeine zeitung faz.net apple will open five new retail stores in germany within the next six to twelve  months. berlin munich cologne hamburg and frankfurt have all been identified as probable locations. faz states that  they gathered this information during last weeks macworld expo and that they are andldquo;...99.9%  convincedandquot; of the plans.good luck germany! we hope your shiny new apple stores come to  fruition.[via ifoapplestore] ,494,0,1,17, http://www.tuaw.com/2006/01/15/germany-to-receive-five-new-apple-stores/#comments ,http://www.tuaw.com/2006/01/15/germany-to-receive-five-new-apple-stores/,,,
the newton os on non-apple hardware ,Jan 15 2006 12:00AM,dave caolo,hardware:&:portables:&:other events , the big news  out of the worldwide newton  conference this weekend is that paul guyot has successfully gotten the newton os up and running on a sharp zaurus. this emulation project  is called andquot;einsteinandquot; and a beta is available for  download today.  if you have a linux-based pda with x11 support you can run the newton os! you can view the slides  from pauls presentation online [link:pdf]as steve said the  soul of the macintosh is not the hardware used to run it but in the software. the same is true of the newt. the  project is still very much a beta so dont expect your sharp to function just as your 2100 does. still this is quite  a feat. well done paul![via tow.com] ,690,3,4,5, http://www.tuaw.com/2006/01/15/the-newton-os-on-non-apple-hardware/#comments ,http://www.tuaw.com/2006/01/15/the-newton-os-on-non-apple-hardware/,,,
weekend review: this weekand#039;s software ,Jan 15 2006 12:00AM,dave caolo,software:&:weekend review , each weekend we  review the software weve looked at over the past seven days. here is this weeks entry.apple  updates         server admin tools: updated to  10.4.4      ipod updater  2006-01-10: ipod remote support various bug fixes      mac os 10.4.4: latest version  features several fixes additions    commercial software         marsedit: version 1.1 adds technorati tags more       ilife 06: apple  updates the iapps adds iweb to the mix      realbasic  2006: loads of new features in the latest version of realbasic      eyetv 2: cool new features with the latest version of  eyetv      project x: project management for  the rest of us    shareware         bloglight: query multiple blog search  engines at once      saft: version 8.2.3 is ready  for the latest changes in safari      airfoil 2: stream  itunes music to several stereos simultaneously      menuet:  easily control itunes from the menu bar      workstrip 3:  dock replacement is updated to version 3.0      cocktail 3.7: adds intel  support    freeware         gmail notifier:  googleandrsquo;s gmail notification utility is updated      skype 1.4: now shipping      itunes 6.0.2: various stability and performance  issues addressed andldquo;ministoreandquot; added      google earth: finally an  official version for the mac      flip4mac: view wmv files with quicktime for  free    beta         sandvox: public beta available      lightroom: adobe targets appleandrsquo;s  aperture    open source         yellow dog linux: terra softandrsquo;s ppc  distro of linux reaches version 4.1      blogbridge: rss reader worth a second look       itheater: rc1 of the open source media  managerandnbsp; to drop jan 31 ,1686,8,3,4, http://www.tuaw.com/2006/01/15/weekend-review-this-weeks-software/#comments ,http://www.tuaw.com/2006/01/15/weekend-review-this-weeks-software/,,,
rig of the day: ipod and goliath ,Jan 15 2006 12:00AM,dave caolo,hardware:&:ipod family , andquot;this ipod is linked to another itunes music library massive xserve cluster. do you want to  change the link to this itunes music library massive xserve cluster?andquot; we realize that this  isnt your typical mac rig but we just had to point it out. flickr user xaos posts this shot of his ipod getting  together with its much bigger brother. thats one heck of a music collection youve got there.andquot;cluster and ipodandquot; posted by xaos.if youd like to see your own rig featured here simply  upload photos into our group flickr pool. well select an image  every day to highlight. ,596,1,0,2, http://www.tuaw.com/2006/01/15/rig-of-the-day-ipod-and-goliath/#comments ,http://www.tuaw.com/2006/01/15/rig-of-the-day-ipod-and-goliath/,,,
ipods will gain in battery life with new wolfson audio chip ,Jan 16 2006 12:00AM,fabienne serriere,audio:&:hardware:&:ipod family , wolfson microelectronics the company behind audio chips found in almost every ipod model is unveiling a low power masterpiece the wm8985. the new chip will give up to 70  percent more listening time according to wolfson. this means if your current ipod can play music for 14 hours a statistic for a typical 5g ipod with the new wolfson  chip and a similar battery the same ipod would be able to play for 23.8 hours.this type of statistic is  rather unrealistic because each ipod upgrade means larger screens and a higher screen brightness and therefore a device  that consumes more batteries. a 70 percent increase in battery life for this single chip is however quite a leap most  gains in chip power consumption are in the 20 to 30 percent range. it will be interesting to see if the wm8985 chip  stays at a price point favorable to apple with this new release.[via macworld uk] ,882,0,8,12, http://www.tuaw.com/2006/01/16/ipods-will-gain-in-battery-life-with-new-wolfson-audio-chip/#comments ,http://www.tuaw.com/2006/01/16/ipods-will-gain-in-battery-life-with-new-wolfson-audio-chip/,,,
nanosaur ii v.2.0 for mactels available ,Jan 16 2006 12:00AM,dave caolo,gaming:&:software:&:universal binary , pangea software  made a universaly binary version of nanosaur ii available as a public beta back in  october and this week the official non-beta version 2.0 has  been released. this version requires at least mac os 10.4 but will run on both powerpc macs and macintels though  pangea urges those with powerpc macs to stick with version 1.1. pangea also announced their plans to  update their other games soon as well as release a new title. ,441,1,0,2, http://www.tuaw.com/2006/01/16/nanosaur-ii-v-2-0-for-mactels-available/#comments ,http://www.tuaw.com/2006/01/16/nanosaur-ii-v-2-0-for-mactels-available/,,,
nbc and abc gets higher ratings thanks to itunes ,Jan 16 2006 12:00AM,scott mcnulty,its:&:video:&:itunes , nbc  is seeing great ratings for the office and they think that  the itunes music store is part of the reason. it is the most downloaded of all nbc material on itunes and it is  consistently the top downloaded tv show. abc is also seeing similar gains with their shows that are  available on itunes. does this mean that they will both soon open the floodgates and make available much more content  on itunes? i sure hope so because i want to cancel my cable and watch only itunes downloaded videos.[via  ilounge] ,514,2,2,14, http://www.tuaw.com/2006/01/16/nbc-and-abc-gets-higher-ratings-thanks-to-itunes/#comments ,http://www.tuaw.com/2006/01/16/nbc-and-abc-gets-higher-ratings-thanks-to-itunes/,,,
intel software development tools beta for mac os ,Jan 16 2006 12:00AM,fabienne serriere,os:&:software , intel is offering a free trial of the following products  for macintel developers:        intelandreg; c   compiler for mac os      intelandreg; fortran  compiler for mac os      intelandreg; math kernel library for mac os      intelandreg; integrated  performance primitives for mac os    im not sure much of this would be of interest without a machine running  osx86. also id be interested to see if these are really necessary in light of the offerings apple gives to  developers. perhaps in the interest of science someone might enlighten me to the advantages of using an intel c  compiler versus using gcc on os x? would the advantages be arbitrary or based on coding style?[via slashdot] ,694,0,0,11, http://www.tuaw.com/2006/01/16/intel-software-development-tools-beta-for-mac-os/#comments ,http://www.tuaw.com/2006/01/16/intel-software-development-tools-beta-for-mac-os/,,,
podbrix to offer wozwear t-shirts ,Jan 16 2006 12:00AM,dave caolo,accessories:&:cult of mac:&:odds and ends , the folks at  podbrix have done it again. podbrix occasionally releases limited-run apple-themed lego minifigs. previous releases  have included woz steve delivering a keynote and  andquot;mr. brixandquot;  which is a small figure that attaches to your headphone cord. on january 17th at 9:00 pm est they will release the  wozwear 6502 t-shirt. according to podbrixandquot;...the wozwear 6502 and is a custom made shirt  featuring an image of our previous woz minifig holding a 6502 processor chip. the interesting aspect is that we use an  actual 6502 processor chip and attach it to the shirt with a magnetic clasp.andquot; heres the best  part: its a working chip and if removed from the shirt and popped into an old apple machine it would work you may  remember that this is the chip used in the apple iis. these things usually sell out in a matter of  minutes they sold out of 270 woz minifigs in less than two minutes in august so have your credit card and mouse  ready. podbrix will make 300 wozwear 6502 shirts available for $34.99us each starting at 9:00pm est tomorrow night.  good luck.[via cult of mac  blog] ,1122,3,2,2, http://www.tuaw.com/2006/01/16/podbrix-to-offer-wozwear-t-shirts/#comments ,http://www.tuaw.com/2006/01/16/podbrix-to-offer-wozwear-t-shirts/,,,
macworld looks at iphoto 6 ,Jan 16 2006 12:00AM,scott mcnulty,software , dave  took a first look at iphoto and his first  impressions were favorable and now macworld is getting into the act and taking iphoto 6 for a spin. kelly turner says  that iphoto 6 is just more fun than previous versions of the application and it adds some new features such as full  screen editing.the best feature of iphoto according to me is the speed. iphoto is finally usable on my  imac g5. thanks steve! ,413,1,1,12, http://www.tuaw.com/2006/01/16/macworld-looks-at-iphoto-6/#comments ,http://www.tuaw.com/2006/01/16/macworld-looks-at-iphoto-6/,,,
9 out of 10 for iwork ,Jan 16 2006 12:00AM,scott mcnulty,software:&:iwork , no not from us  though i havent had a chance to play with iwork 06 yet however macosxhints is a big fan of iwork 06. rob is most excited about the improvements in keynote 3 including a number of things that you can now do with bullet  lists. i own the prior versions of both pages and keynote but i have never used either. thats just me though what  would you give iwork 06? ,376,0,0,7, http://www.tuaw.com/2006/01/16/9-out-of-10-for-iwork/#comments ,http://www.tuaw.com/2006/01/16/9-out-of-10-for-iwork/,,,
comic life 1.2 review ,Jan 16 2006 12:00AM,scott mcnulty,software , the  good folks over at nonstopmac where they talk about macs nonstop i would  assume have taken a close look at comic life  and they like what they see.give the app 9 out of 10 nonstopmacs i would say you should check out comic  life and plus we have written about it about a million times. ,293,3,0,1, http://www.tuaw.com/2006/01/16/comic-life-1-2-review/#comments ,http://www.tuaw.com/2006/01/16/comic-life-1-2-review/,,,
thinkpad running os x 10.4.3 ,Jan 16 2006 12:00AM,scott mcnulty,software:&:video , engadget has some video of os x 10.4.3 running on a thinkpad which is the only  kind of pc laptop i like and it is running like butter.take a look 85.9mb file at the video and see for yourself. ,195,1,1,12, http://www.tuaw.com/2006/01/16/thinkpad-running-os-x-10-4-3/#comments ,http://www.tuaw.com/2006/01/16/thinkpad-running-os-x-10-4-3/,,,
hearing aid manufacturer targets ipod owners ,Jan 16 2006 12:00AM,dave caolo,accessories:&:audio:&:ipod family , no its not  because they think youre going deaf. hearing aid manufacturer starkey laboratories has gotten into the  business of creating custom-molded ipod earbud headphones out of either hard plastic or a special long lasting  foam. the companys aim is to not only create highly customized durable and noise-reducing headphones for the ipod  they make them for bluetooth phones as well but to also reduce the stigma that often accompanies in-ear hearing  aids. i think its an interesting idea. starkey is still considering the marketing strategy so keep your  eyes peeled if youre interested in the ultimate in custom earbuds.[via your tech weblog] ,651,0,1,10, http://www.tuaw.com/2006/01/16/hearing-aid-manufacturer-targets-ipod-owners/#comments ,http://www.tuaw.com/2006/01/16/hearing-aid-manufacturer-targets-ipod-owners/,,,
newsweek interviews jobs ,Jan 16 2006 12:00AM,scott mcnulty,macworld:&:steve jobs , steve  jobs sat down with steven levy of newsweek after the keynote and talked about several things whilst sipping on tea.  some items of note:        jobs says the macbook pros battery performance will be like the  powerbooks      hell be starting a blog in a few days methinks he was joking but steve if you want to blog  for us let us know      the form factors of the imac and power/macbook are perfect ,408,0,0,4, http://www.tuaw.com/2006/01/16/newsweek-interviews-jobs/#comments ,http://www.tuaw.com/2006/01/16/newsweek-interviews-jobs/,,,
an ipod jacket for the white collar set ,Jan 16 2006 12:00AM,dave caolo,accessories:&:ipod family , so you want to  wear a jacket with integrated ipod controls to work but you arent exactly tony hawk. enter the koyono blackcoat work. its something you could easily wear to the office and  features a hidden five-button control pad that allows for full access to the ipods functions. koyono describes it as  a andquot;denim jacket/sport coat hybridandquot; and is one for four new ipod coats the company plans to release  during the 2nd and 3rd quarters of 2006. the blackcoat work will cost $179us and you can sign up to be  notified of the official release date. if they could only find a way to hide my headphones so i could wear this during  staff meetings id be all over it.[via engadget] ,694,0,1,0, http://www.tuaw.com/2006/01/16/an-ipod-jacket-for-the-white-collar-set/#comments ,http://www.tuaw.com/2006/01/16/an-ipod-jacket-for-the-white-collar-set/,,,
ipod andquot;schoolandquot; opens in london ,Jan 16 2006 12:00AM,dave caolo,ipod family:&:odds and ends , file this one  under andquot;i am absolutely going to do this in my own town and make a ton of dough.andquot; selfridges in london is offering classes to ipod-toting londoners to the tune of  andpound;65 about $115us as of this writing each with topics like using itunes creating playlists and downloading  podcasts.classes can be attended at selfridges oxford street location or in your own home. if i had know  someone would give me a hundred and fifty bucks to show them how to make a playlist i would have set up shop years  ago. so good luck to the enterprising geeks at selfridges and may londons ipod owners not realize that they can walk  to the regent street apple store and get the same thing for free.[via australian it] ,733,0,4,10, http://www.tuaw.com/2006/01/16/ipod-school-opens-in-london/#comments ,http://www.tuaw.com/2006/01/16/ipod-school-opens-in-london/,,,
rig of the day: siblings ,Jan 16 2006 12:00AM,dave caolo,hardware , now heres a  person after my own heart. flickr user bushwoods snapshot features a g5 power mac an original macintosh an ipod and  a print of the old andquot;picassoandquot; illustration. i especially like that the original mac is still running. its  nice to respect your elders.andquot;macsandquot;  posted by bushwood.if youd like to see your own rig  featured here simply upload photos into our group flickr pool.  well select an image every day to highlight. ,463,3,0,0, http://www.tuaw.com/2006/01/16/rig-of-the-day-siblings/#comments ,http://www.tuaw.com/2006/01/16/rig-of-the-day-siblings/,,,
official firefox version for osx86 available in march ,Jan 16 2006 12:00AM,fabienne serriere,os:&:software:&:open source , zdnet reports that an  official version of firefox for intel macs will be available in late march. the official release is being targeted  for the release of firefox 1.5.0.2.if you need to run firefox before march on your osx86 machine there are  a few possible choices:1. use apples rosetta to run a powerpc version of firefox. 2. run the preproduction osx86 version of firefox josh aas and other mozilla  developers have been working on since last year. note that you will be required to disable the use of flash and will be  without the use of some java applets with this version.   also available in a  preproduction intel mac os x version on the same mozilla wiki is their  mail client thunderbird for osx86.the zdnet article also mentions that apple has been very helpful to mozilla developer josh aas with the process of  creating native builds of mozilla software for osx86. props to apple and macromedia for cooperating with open source  development![via zdnet  australia] ,983,2,0,0, http://www.tuaw.com/2006/01/16/official-firefox-version-for-osx86-available-in-march/#comments ,http://www.tuaw.com/2006/01/16/official-firefox-version-for-osx86-available-in-march/,,,
cringleyand#039;s crystal ball ,Jan 16 2006 12:00AM,laurie a. duncan,analysis / opinion:&:apple corporate:&:odds and ends:&:apple financial:&:steve jobs:&:books and blogs:&:apple , robert x. cringely wraps each year with a set of tech predictions for the year ahead. last year he was a bit off his game but that hasnt  stopped him from taking a stab at what lies ahead for a variety of tech players in 2006. his top three predictions  involve apple and are intriguing to say the least. for instance he sees a terabyte of download capacity for .mac users  for real this time imacs sporting huge plasma displays for screens and major inroads against microsoft and in the  internet video arena. check out the pulpit for a  full run down and chime in below with a few of your own predictions! ,609,1,0,4, http://www.tuaw.com/2006/01/16/cringleys-crystal-ball/#comments ,http://www.tuaw.com/2006/01/16/cringleys-crystal-ball/,,,
the hidden message to osx86 trawlers ,Jan 16 2006 12:00AM,fabienne serriere,os:&:rumors:&:hacks , in  the macbook pros version of osx86 in /system/library/extensions lies a little message in a kernel extension for  would-be readers:andlt;keyandgt;_nameandlt;/keyandgt;andlt;stringandgt;dont steal mac os x[...]andlt;stringandgt;copyright c 2006 apple computer inc. andnbsp;all rights reserved.andlt;stringandgt;the  purpose of this apple software is to protect apple copyrightedmaterials from unauthorized copying and use. you may not copy modifyreverse engineer publicly display publicly perform  sublicensetransfer or redistribute this  file in whole or in part. andnbsp;if you haveobtained a copy of this apple software and do not have a valid licensefrom apple computer to use it please immediately destroy or delete itfrom your computer.given this  message i have a hunch that perhaps steve has encouraged his team to implement other forms of copy protection into the  production copies of osx86 perhaps in the form of watermarking. also i havent seen any mention of this in the intel  imacs version of osx86. feel free to pontificate in the comments. is this a warning that perhaps there are stronger  measures coming to find users running osx86 on non-apple hardware?[via osx86 project] ,1197,0,2,7, http://www.tuaw.com/2006/01/16/the-hidden-message-to-osx86-trawlers/#comments ,http://www.tuaw.com/2006/01/16/the-hidden-message-to-osx86-trawlers/,,,
creative attempts to crack the podcast lexicon with zencast ,Jan 16 2006 12:00AM,laurie a. duncan,ipod family:&:podcasting , it must be tough living in the shadow of the ipod.  everything is andquot;pod thisandquot; and andquot;pod that.andquot; not to mention the little andquot;iandquot; tacked on to every  word imaginable. check out creatives attempt to take the pod out of podcasting. introducing... the zencast. yup a zencast is just like a podcast... only with a fraction of  the marketshare. just a little sad dont you think?thanks mike! ,422,0,3,18, http://www.tuaw.com/2006/01/16/creative-attempts-to-crack-the-podcast-lexicon-with-zencast/#comments ,http://www.tuaw.com/2006/01/16/creative-attempts-to-crack-the-podcast-lexicon-with-zencast/,,,
steve jobs movie poster contest inspires photoshop artists ,Jan 16 2006 12:00AM,laurie a. duncan,cult of mac:&:steve jobs , steve rubel tipped me off to this  photoshop contest/ipod giveaway that was held over at mike davidsons blog. the  contest appears to be over now but the images that mikes readers spawned are destined to live on. the theme of the  andquot;mike industries ipod creativity competition of 2005andquot; was to design a movie poster featuring steve jobs...  andquot;just feature the man we all know and love in a cinematic role keep your image exactly 418 pixels wide and  insert your entry inline in the comments of this post.andquot; at first glance it looks like there were more than  200 entries! some of my favorite entries include kill bill the ilife aquatic and jawbs. check out the  associated pictures after the jump... ,725,0,1,5, http://www.tuaw.com/2006/01/16/steve-jobs-movie-poster-contest-inspires-photoshop-artists/#comments ,http://www.tuaw.com/2006/01/16/steve-jobs-movie-poster-contest-inspires-photoshop-artists/,,,
crazy eastern european g4 car mod ,Jan 17 2006 12:00AM,fabienne serriere,hacks:&:how-tos:&:mods , if  there was ever a doubt about eastern european mac fans let that shred of uncertainty be squelched. today on macmod one of the most amazing car installs of a mac i  have ever witnessed was posted after being translated [from czech?].jiri jirout first created a custom housing with  waterproof-yet-breathable gore-tex ports for his 450mhz g4 codename sawtooth. the sawtooth model is near and dear to  my heart i am writing this post off my 400mhz sawtooth which was upgraded to 2ghz with a powerlogix cpu. next he  modded his eastern european tatra brand car to include:        an ethernet network      wifi  for hotspots      gprs to internet for the car in cases where one is too far from wifi      gps with a  garmin module and route 66 mapping software      custom front end software written in cocoa for car data       custom movie player software      scripts for itunes so that back seat passengers can listen to different  music than in the front      and much more...    the fact that the original article from which this is  translated dates from the winter of 2003/2004 makes this mod all the more amazing. huge props to jiri jirout and his  crew of microcontroller designing and software writing  friends. ,1221,1,0,6, http://www.tuaw.com/2006/01/17/crazy-eastern-european-g4-car-mod/#comments ,http://www.tuaw.com/2006/01/17/crazy-eastern-european-g4-car-mod/,,,
no upgrade for ilife ,Jan 17 2006 12:00AM,david chartier,ilife:&:surveys and polls , a question  posted over at macslash brought up a great point about  ilife thats worth revisiting with this new release: it doesnt have an upgrade price/option and never has. the  question at macslash comes from a reader who purchase ilife 05 on dec. 26th 2005 barely three weeks before his  steveness dropped the ilife 06 bomb.what do you readers think of this? ilife in my opinion is already a  steal at $79 especially since it blows away windows suites that retail for hundreds of dollars and its obvious that  apple is basically letting go of ilife at a loss with new macs to entice new customers and switchers. still i can  understand the sting this user must feel now that his $79 purchase just became last years software so to speak. so  what say you readers? should apple offer an ilife upgrade? ,804,1,0,62, http://www.tuaw.com/2006/01/17/no-upgrade-for-ilife/#comments ,http://www.tuaw.com/2006/01/17/no-upgrade-for-ilife/,,,
enable drag-and-drop desktop printing ,Jan 17 2006 12:00AM,david chartier,cool tools:&:tips and tricks , since i dont actually own a printer i find it ironic that im posting a tip about printing more efficiently on a  mac. regardless this is a handy little tip right out of apples  pro site for all you chronic printers out there: if you print a lot of documents throughout the day without  necessarily needing to edit them you can create a andquot;desktop printerandquot; onto which you can simply drag and drop  a file to print it. no opening the document or office and no dialogs to click through. its pretty simple: select your  printer in the printer setup utility go up to printers andgt; create desktop printer cmd   shift   d to create your  very own printing secretary on your desktop. now if only os x had a coffee option... ,731,1,0,6, http://www.tuaw.com/2006/01/17/enable-drag-and-drop-desktop-printing/#comments ,http://www.tuaw.com/2006/01/17/enable-drag-and-drop-desktop-printing/,,,
