macintouch tiger compatibility page ,Jun 2 2005 12:00AM,c.k. sample,os:&:software:&:tips and tricks , ive mentioned this before but thought it was worth another mention considering yesterdays discussion.          for those of you like myself who stubbornly refuse to do a full erase and reinstall of tiger but who are still having small problems with tiger macintouch has a very useful tiger incompatibility chart.  the page lists problems with different programs alongside possible solutions.        i need to fix my adobe photoshop cs install which no longer opens files via any method other than opening photoshop and then selecting file-->open and choosing the file. ,570,3,0,11, http://www.tuaw.com/2005/06/02/macintouch-tiger-compatibility-page/#comments ,http://www.tuaw.com/2005/06/02/macintouch-tiger-compatibility-page/,,
font management: font agent pro tiger update ,Jun 2 2005 12:00AM,c.k. sample,software:&:apple professional:&:surveys and polls , insider software has announced font agent pro 3.0.2 for mac os x which offers tiger compatibility alongside a whole slew of font management features.        im curious though font-fanatics: how many of you use font management software? what is your favorite and why?  are any tuaw readers in page layout and typography using apples os-bundled font book in your workflow in the stead of a pro package?  let us know in the comments below. ,438,2,1,16, http://www.tuaw.com/2005/06/02/font-management-font-agent-pro-tiger-update/#comments ,http://www.tuaw.com/2005/06/02/font-management-font-agent-pro-tiger-update/,,
flickr find: wifi and piping hot tea ,Jun 2 2005 12:00AM,scott mcnulty,humor:&:odds and ends , i love my airport express and now i love it even more. not only does it cover my apartment with wifi goodness but thanks to fscklog i see it can warm my tea:nothing goes better together than electricity and liquid![thanks for the tip joshua] ,243,2,0,4, http://www.tuaw.com/2005/06/02/flickr-find-wifi-and-piping-hot-tea/#comments ,http://www.tuaw.com/2005/06/02/flickr-find-wifi-and-piping-hot-tea/,,
pdf 2 psp 1.5 ,Jun 2 2005 12:00AM,c.k. sample,software , theres an update out for pdf 2 psp that brings applescript support to this little nifty program that allows you to convert any pdf file into properly-sized jpegs for mobile viewing on your playstation portable.        i mentioned this program a little while back but i thought this applescriptable update deserved a re-mention as it brings a whole new level of functionality to the app. ,388,2,0,1, http://www.tuaw.com/2005/06/02/pdf-2-psp-1-5/#comments ,http://www.tuaw.com/2005/06/02/pdf-2-psp-1-5/,,
news.com  like  totally sure apple to drop ibm ,Jun 3 2005 12:00AM,scott mcnulty,hardware:&:powermac g5 , news.com is reporting that according to reliable sources his steveness will stride onto the wwdc stevenote stage and shock us all by announcing apples switch to intel based processors. the switch will be gradual with the mac mini being the first mac slated to use an intel chip in mid 2006 with the powermacs joining them in mid-2007 and i assume that the ibook would go in 2006 the powerbook in 2007.the wwdc is the perfect place to announce such a thing but i still have my doubts. this is a major change and apple is on a roll at the moment. i wont believe it until steve himself says it.[thanks for the tip jorge] ,619,2,0,42, http://www.tuaw.com/2005/06/03/c-net-like-totally-sure-apple-to-drop-ibm/#comments ,http://www.tuaw.com/2005/06/03/c-net-like-totally-sure-apple-to-drop-ibm/,,
apple announces ipod recycling program ,Jun 3 2005 12:00AM,c.k. sample,apple corporate:&:ipod family:&:retail , thanks to hadley for pointing out this press release to me. thanks hadley!        although apple will probably deny that there is any connection recent protests about apples recycling policy seem to have paid off as apple just announced a free recycling program for ipodr the worlds most popular digital music player. beginning today customers can bring ipods they no longer want to any of apples 100 retail stores in the us for free environmentally friendly disposal and those who drop off an ipod ipod mini or ipod photo will receive a 10 percent discount on the purchase of a new ipod that day.          good for us and good on apple! ,639,3,0,10, http://www.tuaw.com/2005/06/03/apple-announces-ipod-recycling-program/#comments ,http://www.tuaw.com/2005/06/03/apple-announces-ipod-recycling-program/,,
powerpoint  actions set 0.1 ,Jun 3 2005 12:00AM,c.k. sample,software:&:productivity , macscripter lists a new set of automator actions for powerpoint called powerpoint  actions set 0.1 by hanaan rosenthal.        the useful set automates a range of tasks from adding presentations and slides to setting templates and other settings and all the way to conversion of word documents and creation of organizational charts.        now these just need to be ported to keynote. ;- ,389,2,0,0, http://www.tuaw.com/2005/06/03/powerpoint-actions-set-0-1/#comments ,http://www.tuaw.com/2005/06/03/powerpoint-actions-set-0-1/,,
wsj on apple ipod settlement ,Jun 3 2005 12:00AM,c.k. sample,ipod family:&:apple financial , in case you havent heard first second and third generation ipod owners have won a settlement from a class action suite against apple over the battery life of those ipods. there are lots of little details and options but basically it all boils down to apple may owe you $50.        scott thurm writes today for the wall street journal subscription required noting that a lawyer for the plaintiffs in the case estimates that the settlement may apply to as many as two million ipods sold before may 31 2004. that means the settlement which still needs to be approved by a judge could cost apple as much as $100 million. thats a huge hit to apple and as a result apple stock has been declining today. ,698,2,0,3, http://www.tuaw.com/2005/06/03/wsj-on-apple-ipod-settlement/#comments ,http://www.tuaw.com/2005/06/03/wsj-on-apple-ipod-settlement/,,
video ipod via linux? ,Jun 3 2005 12:00AM,c.k. sample,ipod family:&:video:&:hacks , not exactly.  however some of the people over at the ipod linux project have coded a video player for the ipod.  according to their chart it is supposed to work on all ipods with the exception of the 2g ipod mini; however it also requires that you have linux installed on your ipod.  since linux doesnt yet work on the 4g ipods im not really sure how *this* project is supposed to work on them. unless of course they are about to announce 4g ipod functionality this afternoon in which case i wont be posting at all because ill be busy playing with the steve jobs doll and installing linux on my ipod.        the player will only handle 24-bit uncompressed avi files displayed at ipod-native screen resolution so this isnt really a viable option for on the go video watching but nevertheless it is a really cool proof-of-concept hack showing the possibilities of what could be.        [via engadget]        update: looks like it does work on the 4g. thanks to tom for pointing this out in the comments. thanks tom! ,1015,5,0,2, http://www.tuaw.com/2005/06/03/video-ipod-via-linux/#comments ,http://www.tuaw.com/2005/06/03/video-ipod-via-linux/,,
how-to: dual mac-pc setup with synergy ,Jun 3 2005 12:00AM,c.k. sample,software:&:how-tos , lifehacker has a neat little walk-through showing one how to turn a dual monitor pc into a dual mac-pc system. really all this is doing is setting a mac and a pc side by side installing synergy on both systems using the new gui for synergy to make things a bit easier and then sync up the two computers over the network so that you can control both with the same mouse and keyboard. why do this? the windows box will run much faster than virtual pc and itll be a great testing environment for any web developers out there. maybe ill grab a mac mini and one of these mac mini clones stack them and try this set up.andnbsp; nice.  check it out. ,644,4,0,6, http://www.tuaw.com/2005/06/03/how-to-dual-mac-pc-setup-with-synergy/#comments ,http://www.tuaw.com/2005/06/03/how-to-dual-mac-pc-setup-with-synergy/,,
office to support open xml format ,Jun 3 2005 12:00AM,scott mcnulty,software , yesterdays big microsoft news was that the next version of office will ship with a completely new file format that will be xml and open unlike the current xml option which is closed meaning youre not supposed to be able to fiddle with it. current versions of office will also support these new formats via software updates and convertors.so what you ask?andnbsp; well rick schaut of the macbu microsofts macintosh business unit has an interesting blog post about how office for the mac is going to support these new formats too. apparently this is the first major new enhancement for office that is going to be launched at the same time across platforms.hopefully this new open format will lead to better integration between word processing suites meaning that iwork and office would be able to produce the same exact file type without skipping a beat. ,854,2,0,7, http://www.tuaw.com/2005/06/03/office-xml/#comments ,http://www.tuaw.com/2005/06/03/office-xml/,,
dress up steve jobs ,Jun 3 2005 12:00AM,c.k. sample,humor:&:cult of mac:&:internet tools:&:steve jobs , i dont know if ill manage to post much today.  i may be too busy playing with my new favorite internet toy: the joy of techs steve jobs dress up doll:      they even have steves dialogue down!    [via boing boing] ,215,3,0,3, http://www.tuaw.com/2005/06/03/dress-up-steve-jobs/#comments ,http://www.tuaw.com/2005/06/03/dress-up-steve-jobs/,,
document palette ,Jun 3 2005 12:00AM,scott mcnulty,software:&:cool tools:&:productivity , quicksilver is one of my favorite applications on the mac today. i like doing most of my tasks using the keyboard and quicksilver has helped me tremendously.it looks like i will be adding an arrow to my productivity quiver in the form of document palette. using a simple key combination with a folder open you are presented with a menu of documents that you can create. we arent talking about blank documents either though you certainly can create those. you can make templates for commonly used formats like say html and create those files in a blink of an eye.[found via what do i knows enjoying] ,600,4,0,2, http://www.tuaw.com/2005/06/03/document-palette/#comments ,http://www.tuaw.com/2005/06/03/document-palette/,,
mixin on a powerbook ,Jun 3 2005 12:00AM,scott mcnulty,powerbook , our gadget loving friends over at engadget have posted a question that you tuawers might be able to help with. boris b. wants to know andnbsp;andnbsp;andnbsp; i was wondering what suggestions people had on what kind of setup would be good to be a dj with only a powerbook and maybe some digital turntables?i being so unhip that i once thought all the kids were listening to an artist called two quarters am not the person to answer this question however i am sure there is a tuawer out there that can spin with the best of them. ,530,2,0,9, http://www.tuaw.com/2005/06/03/mixin-on-a-powerbook/#comments ,http://www.tuaw.com/2005/06/03/mixin-on-a-powerbook/,,
apple using intel the end of the world? ,Jun 5 2005 12:00AM,scott mcnulty,analysis / opinion:&:rumors , a lot of virtual ink has been spilled this weekend writing about apples rumored switch to intel for all their processor needs or at least for something... no one really knows if this is true or not. well no one other than his steveness and a few other key execs i would imagine.if the rumor is more than just a rumor and turns out to be true does that mean the end of mac life as we know it? in a word no.notice this announcement is supposed to come at wwdc apples developers conference. developers are the group that will be most affected by such a switch. i dont really care if my powerbook is powered by a powerpc a xeon or a hamster as long as i can surf the web and share my thoughts with you good folks i am happy.so everyone take a deep breath. steve will make it all clear tomorrow and then we can start panicking all over again about what it means for the platform and for apple.anyway the real issue here is that if apple does go with intel are they going to slap an intel inside sticker on all macs? i sure hope not that would ruin the lines of my powerbook. ,1071,2,0,13, http://www.tuaw.com/2005/06/05/apple-using-intel-the-end-of-the-world/#comments ,http://www.tuaw.com/2005/06/05/apple-using-intel-the-end-of-the-world/,,
sun says apple pick us pick us!,Jun 5 2005 12:00AM,scott mcnulty,odds and ends:&:unix / bsd , jonathan schwartz president and coo of sun as well as a blogger has an interesting post on his blog. it basically boils down to hey apple we have our own unix based os that runs on a variety of processor platforms and you seem to be wanting a change. why not build mac os xi on solaris 10?it seems everyone wants a piece of apple. it is amazing how a company that has such small market-share can garner so much attention.steve i salute you. ,442,4,0,5, http://www.tuaw.com/2005/06/05/sun-says-apple-pick-us-pick-us/#comments ,http://www.tuaw.com/2005/06/05/sun-says-apple-pick-us-pick-us/,,
wwdc rumor roundup: apple moving to intel ,Jun 5 2005 12:00AM,scott mcnulty,rumors:&:wwdc , well boys and girls we all know the big rumor of the day is that apple is looking to ditch ibm and cozy up with intel to start producing chips for macs across the line.    lets take a look at how people across my netnewswire subscriptions are reacting to this:        jonathan rentzsch calls dibs on mac os x86    scoble says it isnt a rumor but a fact and offers up some interesting questions to ponder will apple lock out windows from running on their machines? yes yes they will    the blackfriar thinks that apple might be looking at intel but for reasons other than powering the next generation of macs    tim bray offers up a reason why apple might not be thrilled with ibm other than the sluggish processor speeds    tom bridge starts quoting ghostbusters so you know it must be bad    russell beattie thinks that there will be a tiger server x86 version or tiger lite for x86s    don yacktman thinks the whole thing is baloney    dave winer does a special morning coffee notes: wwdc edition    john stanforth thinks apple should go with amd    jason kottke wonders what chip intel will make for apple    jonas luster is worried about intels drm its baked into the chips!  hurrah!    chris adamson tells us all to chill but apple running on intel?! were all dooooomed!    wes felter isnt buying it though hopes hell be able to run windows and os x on the same laptop without emulation    applepeels has more questions than answers about the whole thing    john gruber still isnt buying that apple will be switching to intel but thinks something big will be going down tomorrow    steve kirks thinks that the mac mini will be the first to go x86    om malik says that his steveness is the new howard hughes and may be switching to intel because people didnt expect it.    codepoetry will be posting pictures of him naked on top of his car if apple moves to x86 chips please steve reconsider. for the love of my retinas!    jason snell thinks that apple will be building a new device using intel chips and im with him.gus mueller thinks that voodoopad might be just a recompile away from running on an intel powered mac.ted leung postulates that it is all about the laptops baby.      so what do you think dear readers? ,2226,41,1,18, http://www.tuaw.com/2005/06/05/wwdc-rumor-roundup-apple-moving-to-intel/#comments ,http://www.tuaw.com/2005/06/05/wwdc-rumor-roundup-apple-moving-to-intel/,,
tuaw podcast  the second ,Jun 5 2005 12:00AM,scott mcnulty,audio:&:wwdc:&:podcasts , considering the great reaction that c.k. garnered from our first podcast we thought it was high time that we put aside our petty differences and worked together to create the second ever tuaw podcast.join c.k. and me as we talk about the upcoming wwdc itunes tuaw and anything else that enters out heads. youll find full show notes after the jump and you can get the mp3 directly here and hopefully well be able to set it up in proper rss enclosures soon.show vital stats:hosts: c.k. sample and scott mcnultylength: 22 minutesfile size: 10 mb of tuaw goodness  theme song: grabbed from here. ,593,3,1,24, http://www.tuaw.com/2005/06/05/tuaw-podcast-the-second/#comments ,http://www.tuaw.com/2005/06/05/tuaw-podcast-the-second/,,
first mac os x comparison on intel vs. powerpc ,Jun 6 2005 12:00AM,scott mcnulty,wwdc:&:powermac g5 , damien barrett has the first benchmark comparisons between a powerpc running os x and an intel mac i refuse to use the word mactel thank you very much and it isnt pretty.though we must keep in mind that the powerpc mac has two shiny g5s whilst the intel box has one lonely little processor and os x has been tweaked this way to sunday to run on powerpcs.no need to weep over poor performance yet in fact damien is suprised at how speedy os x was on the development box. ,471,2,0,12, http://www.tuaw.com/2005/06/06/first-mac-os-x-comparison-on-intel-vs-powerpc/#comments ,http://www.tuaw.com/2005/06/06/first-mac-os-x-comparison-on-intel-vs-powerpc/,,
keynote video today... ,Jun 6 2005 12:00AM,c.k. sample,wwdc , apple has posted a placeholder page noting that the wwdc 2005 keynote andquot;will be available for viewing todayandquot;.      the page also informs us: andquot;wwdc worldwide developers conference is apples most important annual event for hardware and software developers to receive in-depth information and instruction from apples technical architects and engineers.andquot;    get ready to click reload obsessively and bring their servers to a screeching halt. ;- ,469,1,0,20, http://www.tuaw.com/2005/06/06/keynote-video-today/#comments ,http://www.tuaw.com/2005/06/06/keynote-video-today/,,
new tuawers ,Jun 6 2005 12:00AM,c.k. sample,win business , hello all        sorry i havent been posting away today everyone.  ive been flabbergasted by the recent news from apple and ive been dealing with some in-house administrative bits.          mainly the big news is that we now have two brand new bloggers to welcome to the weblogs inc. / tuaw team. dave caolo and jay savage will be joining their voices to the now quintet of tuaw bloggers as soon as they get to typing. expect posts soon from each of them telling you who they are and what they are about. please join us in welcoming them onboard our wonderful little blogship.        also as for all those who have applied thanks for your submissions! the response was huge and i hope you understand that we cannot get back to each of you individually without putting judith into a funny farm. also weblogs inc. is always looking for new talent so let us know if any of you are interested in blogging for any of the other in-network blogs. judith has already tapped a few of our multi-talented tuaw applicants to blog for other sites that are a part of weblogs inc. ,1067,1,0,9, http://www.tuaw.com/2005/06/06/new-tuawers/#comments ,http://www.tuaw.com/2005/06/06/new-tuawers/,,
you can run anything as long as it is os x ,Jun 6 2005 12:00AM,scott mcnulty,hardware:&:wwdc , dave winer is reporting some juicy details about apples recent intel announcement 1. apple is not going into the software business their operating  system will not run on other vendors hardware. so you wont be running  the mac os on dell hp or ibm for example. and 2. while windows is not  explicitly supported they wont do anything to prevent windows from  running on their hardwarethe world is just getting more and more interesting isnt it? ,445,2,0,35, http://www.tuaw.com/2005/06/06/you-can-run-anything-as-long-as-it-is-os-x/#comments ,http://www.tuaw.com/2005/06/06/you-can-run-anything-as-long-as-it-is-os-x/,,
editorial: apple on intel ,Jun 6 2005 12:00AM,c.k. sample,wwdc , by wwdc 2007 apple will be switching to intel.  what does this mean?    it depends on who you are.  if you are a mobile user like myself it means there will be no powerbook g5.  the next powerbook will be running on an intel chip.    in fact it most likely means that there will be no new apple hardware until there is some sort of intel-powered apple product. i cannot imagine apple managing to sell many machines running a powerpc chip after they just ditched the platform so openly and quickly. so if youve been waiting for the wwdc before buying that new mac you might have to wait quite a bit longer.    this probably also means that macworld boston *could* be the place where some new hardware running on intel will first emerge.  im guessing that well see new intel-based hardware trickle in sooner rather than later.  otherwise apples sales are going to bottom out.    jason thinks that apples next move will be to give the os away for free get everyone hooked and then start charging. this is an interesting theory as it is the same bait and switch they pulled with ilife and itools become .mac.    i dont think it will happen though.  i could be totally wrong.andnbsp; i was about todays news.i could see apple now selling the os to any machine.  steve said andquot;the soul of a mac is its operating systemandquot;. if thats true then what is to stop a marketing movement called andquot;make your pc a mac: give it some soul.andquot;    it also means that that soul will most likely be shackled by drm.... dont get me started.        these are just some random thoughts i am having as i reel in shock at this news. what do you think? ,1646,1,0,43, http://www.tuaw.com/2005/06/06/editorial-apple-on-intel/#comments ,http://www.tuaw.com/2005/06/06/editorial-apple-on-intel/,,
wwdc stevenote andlt;strikeandgt;megapostandlt;/strikeandgt; chatcast ,Jun 6 2005 12:00AM,c.k. sample,wwdc:&:steve jobs , well gang it is almost here.  at 10 a.m. san francisco time his steveness is slated to take the stage.  thats 1pm for all my fellow east coasters.  all times in this post are east coast time.    check back to this post for updated info from the keynote as we get it.  this will be short-bulletted info and well follow up with more detailed posts unpackaging the news as the day progresses updating the bullets below with linkage to all our posts.  scott and i are both foaming at the mouth in anticipation so please forgive any flurried typos while were in the process of blogging our little fingers to the bone.    for this bulleted list scott will be feeding me info as it comes in while ill be playing court reporter to his matlock.    the stevenote:    11:30andmdash;waiting with hearts aflutter...   11:42andmdash;pre-keynote news: .mac offline during the keynote for andquot;scheduled maintenance.andquot; hmmm...  12:07andmdash;less than an hour!!! omg!!!  12:44andmdash;people are taking their seats!!!  12:57andmdash;note: if you want to see us reporting please dont refresh too often or youll bring us to a screeching halt.  thank you. 3 minutes!!!  1:05andmdash;his steveness takes the stage.      update: our servers arent handling this.  engadgets are.  check them out here. check back here afterwards and scott and i will post out ichat of the events after the jump.  the intel rumors were true! omg omg!!! ,1422,2,2,38, http://www.tuaw.com/2005/06/06/wwdc-stevenote-megapost/#comments ,http://www.tuaw.com/2005/06/06/wwdc-stevenote-megapost/,,
wwsjd ,Jun 6 2005 12:00AM,c.k. sample,humor:&:ipod family:&:software:&:wwdc:&:steve jobs , what will steve jobs do?        everyone is aflutter with excitement over the possible news.  lots of gossiping going on. this is surprising considering that for the past season everyone online has been letting out one slow yawn about the wwdc prospects. everything looked very uneventful until just about a month ago when we all discovered that there would be a stevenote. then suddenly everything started spinning up.  people started to show interest. and just before the weekend the entire internet exploded with wild rumors about apple switching to intel.        so are you obsessed with wwsjd?  if so repent from your gossipmongering!  grab yourself a biblepod and hold your ipod tight to your chest and embrace the truth that whatever will be will be. the futures not ours to see....        relax. it will all be over shortly... ,836,3,0,18, http://www.tuaw.com/2005/06/06/wwsjd/#comments ,http://www.tuaw.com/2005/06/06/wwsjd/,,
moo-sic to my ears ,Jun 6 2005 12:00AM,laurie a. duncan,humor:&:ipod family , its only fitting that i ease back into posting after a 7 days absence with an awful pun dontcha think?yinyang a tuaw reader who wanted a break from all the wwdc chatter this morning came across this humorous example of what happens when old macdonald buys an ipod.an ipodlounger wrote in the ipodlounge forums:andquot;then from the gate i turned around to see one moo-ing son of a heiffer  stood looking at my ipod on the fence-post with a hungry look in its  big dopey eyes. before i could shout beefburger the stupid cud  chewing freezer full of steaks-to-be lowered its head and sucked the  white headphones into its mouth then the wire followed then the ipod.andquot;if you read the full post youll see that it was the allure of a lovely lady that drove the now ipod-less victim to the ranch to begin with proving that love only leads to pain.if only the silly bovine had read the fine print. ,898,2,0,0, http://www.tuaw.com/2005/06/06/moo-sic-to-my-ears/#comments ,http://www.tuaw.com/2005/06/06/moo-sic-to-my-ears/,,
engadget podcast covers apple/intel rumors ,Jun 6 2005 12:00AM,scott mcnulty,hardware:&:rumors:&:podcasting , you may or may not be aware that within the wins network there exists a blog that obsessively covers gadgets and all thing tech. it goes by the monicker engadget and lo and behold they too have a podcast complete with a frickin huge logo i think the ipod might be actual size.as you might expect this time around their podcast touches a few things that are apple related so i thought i would bring it to your attention its called synergy people. look it up.join peter rojas and ryan block as they discuss apples much rumored move to intel. they ponder if you will be able to buy a copy of os x and run it on any x86 based machineandnbsp; take it from your favorite tuawer boys you wont be able to run os x on anything other than apple hardware without hacking the heck out of it at least and if the itablet will surface.nothing too new about the apple/intel rumor is covered in the podcast but you know you love listening to geeks talk about tech. download it here or add the engadget podcast feed to your podcasting app. and theres tons of great content in there other than apple stuff yes virginia there is tech other than apple. ,1133,4,0,0, http://www.tuaw.com/2005/06/06/engadget-podcast-covers-apple-intel-rumors/#comments ,http://www.tuaw.com/2005/06/06/engadget-podcast-covers-apple-intel-rumors/,,
flickr find: find longhorn in tiger ,Jun 6 2005 12:00AM,scott mcnulty,humor:&:odds and ends , found via jmissing. ,21,1,0,5, http://www.tuaw.com/2005/06/06/find-longhorn-in-tiger/#comments ,http://www.tuaw.com/2005/06/06/find-longhorn-in-tiger/,,
apple colored glasses ,Jun 6 2005 12:00AM,scott mcnulty,humor:&:cult of mac , these are trying times for the mac faithful. the world is being turned upside down with apple considering intel microsoft using the powerpc and the ipod dominating the music world. what are we to think? we are all supposed to think of apple as the underdog but they are anything but underdogs at the moment at least in certain markets.have no fear our good friend sean bonner and former tuawer has started apple colored glasses a site that only focuses on the good and completely ignores the bad.heres to rejecting reality and creating our own. ,546,2,0,1, http://www.tuaw.com/2005/06/06/apple-colored-glasses/#comments ,http://www.tuaw.com/2005/06/06/apple-colored-glasses/,,
apple switching to sun chips ,Jun 6 2005 12:00AM,scott mcnulty,humor:&:wwdc , now thisandnbsp; is one i totally didnt see coming. i have always thought that apple might switch to intel or amd. we have all heard the rumors of some super secret machine running in a cupertino basement somewhere that was powered by a combination of an intel chip and good intentions butandnbsp; steven frank of panic inc has the real scoop get it? ha! about the big wwdc announcement.heres a little nugget of joy from the stevenf:apple ceo steve jobs today revealed to a stunned wwdc audience that apple would be transitioning to sun chipsandreg; brand multigrain snacks.andquot;have you tried these suckers?andquot; said the enigmatic head of apple referring to the andquot;harvest cheddarandquot; variety. andquot;theyre fantastic!andquot;the mercurial jobs paused to stuff a fistful of the frito-lay-manufactured snacks into his mouth.my favorite line citing a andquot;ramp-up of productionandquot; jobs committed to personally eating 3000 bags by next summer and encouraged developers to do their part. andquot;although from the looks of things youre all doing just fine on the snack frontandquot; said jobs to stony silence. ,1134,3,0,8, http://www.tuaw.com/2005/06/06/apple-switching-to-sun-chips/#comments ,http://www.tuaw.com/2005/06/06/apple-switching-to-sun-chips/,,
karelia software previews sandvox ,Jun 7 2005 12:00AM,dave caolo,software:&:internet tools , many of you may remember and indeed still use as i do a great application from karelia software called watson. originally released in 2001 watson was a andquot;web servicesandquot; application allowing you to view info from the web without having to use a browser via a series of andquot;services.andquot; ebay auctions package tracking local weather and television schedules monetary exchange rates and more were available. i loved it and registered it just a day after trying it out. like i said i still use it.when apple released mac os 10.2 andquot;jaguarandquot; in august of 2002 it included a revamped version of sherlock which looked and behaved a lot like watson. to make a long story and old argument short watson was licensed by sun microsystems in 2004 and karelia has since stopped supporting the application. i only mention this story because watson is such a pleasure to use i was thrilled to see that the boys at karelia have a new project up on the work bench.previewed at wwdc this week sandvox is a wysiwyg web development tool that promises to combine incredible ease of use with an intuitive interface and beautiful professionally designed templates. features youd expect are in place like drag-and-drop assembly and rich text editing along with some geekier goodies like automatic rss generation the option to code by hand and an extensible plug-in architecture. sounds interesting to me and karelia is currently looking for eager beta testers to give them a hand when the time rolls around.andnbsp; i signed up and if i end up loving sandvox half as much as i love watson this will be one sweet little app. ,1631,4,0,6, http://www.tuaw.com/2005/06/07/karelia-software-previews-sandvox/#comments ,http://www.tuaw.com/2005/06/07/karelia-software-previews-sandvox/,,
wwdc keynote video in chapters ,Jun 7 2005 12:00AM,c.k. sample,video:&:how-tos:&:wwdc:&:steve jobs , joi ito points to a neat version of the keynote that has been split into chapters by kevin marks. so now you can jump over to your favorite part or just watch the podcast bit and skip over all the intel business.    its the digital equivalent of sticking your fingers in your ears and repeating andquot;no no no no no...andquot; for close to an hour!update: joi updated with a link to the how-to behind the chaptered video feed. cool. ,436,3,0,7, http://www.tuaw.com/2005/06/07/wwdc-keynote-video-in-chapters/#comments ,http://www.tuaw.com/2005/06/07/wwdc-keynote-video-in-chapters/,,
itunes more popular than andlt;sandgt;godandlt;/sandgt; p2p ,Jun 7 2005 12:00AM,c.k. sample,its:&:internet tools , news.com reports that a new study finds that itms is as popular or more popular than various p2p music file-sharing sitesservices. the itms tied with limewire and turned up second place to andquot;p2p site winmx which was used by 2.1 million households to download music during the month.andquot;    the best sound byte in the article is from russ crupnick president of the npd groups music and movies division who says: andquot;these paid digital download stores appear to have created a compelling and economically viable alternative to illegal file sharing.andquot;    imagine that. customers actually prefer to use technology to legally buy  music over illegally pirating it. i seem to remember every study that wasnt falsified by the riaa about music sharing online previous to this one stating the same exact thing. now if the riaa and apples switch to intel drm chips means that even more of consumers fair use rights are infringed upon this will probably change. ,972,1,0,12, http://www.tuaw.com/2005/06/07/itunes-more-popular-than-strike-god-strike-p2p/#comments ,http://www.tuaw.com/2005/06/07/itunes-more-popular-than-strike-god-strike-p2p/,,
editorial: the day after wwdc headache ,Jun 7 2005 12:00AM,c.k. sample,apple corporate:&:hardware:&:wwdc , ted landau of macfixit fame has a very realistic look at the headache were facing post the recent news from wwdc: the apple switch to intel.       its an interesting read.  i have to say though that now that i have managed to work past my initial shock the announcement is making more sense.  the only part of it all that still doesnt sit well with me is the drm issues involved. that and im feeling a bit odd about how dead wrong my thoughts in the podcast were.        also now that it is the day after im left feeling very disappointed by wwdc. this was simultaneously the most uneventful and eventful wwdc in a while.  i mean the only real news presented was the huge news of the switch to intel. but if most of the mac spin on it is to be believed this is really only developer news. the only other new goodness discussed were the podcasting itunes capabilities which we already knew about. no new hardware whatsoever. no one more thing. im feeling a little let down by the whole affair. ,994,3,0,16, http://www.tuaw.com/2005/06/07/the-day-after-wwdc-headache/#comments ,http://www.tuaw.com/2005/06/07/the-day-after-wwdc-headache/,,
greetings from the new guy ,Jun 7 2005 12:00AM,dave caolo,win business , greetings tuaw readers! im dave the other new guy here at tuaw and im just thrilled to be a part of the blogging team. im a lifelong mac user and i can still remember laying my eyes and hands on a mac for the very first time in 1984. there was a single macintosh in my fathers office building and everyone treated it like a mystical gift from outer space. as an impressionable thirteen year old my love for that little machine was immediately and irrevocably set in stone. today i spend my daylight hours as the it director for a very mac friendly private school where i get to play with cool new toys from cupertino all the time. ive got a basement full of vintage macs in various states or repair which my wife calls andquot;the mac museumandquot; i still use a newton as my only pda and now i get to chat with all of you. what more could a mac geek ask for?seriously im quite excited about blogging for tuaw. ill deliver the best of the mac universe with the same professionalism and humor youve come to expect from this place. now lets get this party started. ,1065,0,0,14, http://www.tuaw.com/2005/06/07/greetings-from-the-new-guy/#comments ,http://www.tuaw.com/2005/06/07/greetings-from-the-new-guy/,,
open source webkit ,Jun 7 2005 12:00AM,jay savage,os:&:software:&:open source , when one door closes another opens as they say.andnbsp; dave hyatt has announcedandnbsp; http://webkit.opendarwin.org the webkit open source project.andnbsp; apparently apple has finally decided to fork from the khtml project and start their own development branch.andnbsp; the new development site contains the cvs for webcore and javascriptcore--the open source khtml and kjs derivatives and also the newly open sourced webkit itself the objective-c webcore api that apple web apps are built on. patches have already been submitted.the timing certanily helps alleviate some of the andquot;apple is turning to the dark sideandquot; fears. i cant say that it worked completely but kudos to apple for reaffirming their commitment to the open source community. ,760,3,0,2, http://www.tuaw.com/2005/06/07/open-source-webkit/#comments ,http://www.tuaw.com/2005/06/07/open-source-webkit/,,
lifedrive: hands on first impressions ,Jun 7 2005 12:00AM,c.k. sample,accessories:&:cool tools , remember when palmone announced the lifedrive how ecstatic i was?  well now im even more ecstatic because i have one in my hand right now as i am writing this post.        this is going to be a short and sweet first impressions post of unpacking and using the lifedrive with a mac. ive uploaded all the relevant unpacking shots to our flickr set.  check it out.  ill do a more thorough review later on this week after ive had some time to get everything set up properly.        read more after the jump... ,507,3,1,15, http://www.tuaw.com/2005/06/07/lifedrive-hands-on-first-impressions/#comments ,http://www.tuaw.com/2005/06/07/lifedrive-hands-on-first-impressions/,,
